Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation
SDSSJ141934.02+031035.6,214.891779,3.176568,141934.02+031035.6,214.89178466796900,3.176568031311040,1.9983999729156500,1048580,0,1,-27.244223690969000,0,0,0.0,-26.878766268790900,-1.0,46.198857314289300,46.18508533174560,0.020373647590454800
SDSSJ142352.38+031125.8,215.968271,3.190511,142352.38+031125.8,215.96827697753900,3.1905109882354700,1.884600043296810,20,0,1,-27.193611843856900,0,1,51.85790229838050,-26.883904249917700,396.9348174681870,46.108777124765000,46.18254281781550,0.02148582763909120
SDSSJ142122.14+021608.4,215.342257,2.269009,142122.14+021608.4,215.34225463867200,2.2690091133117700,1.819000005722050,1048581,0,1,-26.567439863667500,0,0,0.0,-27.058823118660400,-1.0,45.88366493947020,46.17391085944300,0.00850390556110691
SDSSJ142524.99+021543.1,216.354127,2.261998,142524.99+021543.1,216.3541259765630,2.261997938156130,1.67330002784729,1048580,0,1,-26.092479051620100,0,0,0.0,-27.017274674029000,-1.0,45.83988731125340,46.19605483145210,0.003688229990765410
SDSSJ142541.12+021018.7,216.421365,2.17187,142541.12+021018.7,216.42137145996100,2.171869993209840,1.6651999950408900,4,0,1,-26.17371759197880,0,0,0.0,-27.15477428399430,-1.0,45.726061607164100,45.92266112956800,0.023239166270094500
SDSSJ142923.91+024023.1,217.349652,2.673099,142923.91+024023.1,217.3496551513670,2.6730990409851100,1.6746000051498400,4,0,1,-28.492586955437600,0,0,0.0,-26.205752282391300,-1.0,46.74516149916820,46.7072852702872,0.011333537818708100
SDSSJ143123.53+021229.7,217.848047,2.208265,143123.53+021229.7,217.84805297851600,2.2082650661468500,1.9098999500274700,5,0,1,-26.892447220662600,1,0,0.0,-26.951919397240500,-1.0,46.09908724732650,45.95882949690110,0.02150799105590210
SDSSJ143727.92+004909.1,219.366351,0.819206,143727.92+004909.1,219.36634826660200,0.8192059993743900,1.7913000583648700,34603008,0,0,-26.12166244698600,0,0,0.0,-27.11157016476330,-1.0,45.83599987398370,45.99262470980140,0.009839228931443100
SDSSJ143456.71+022826.4,218.736297,2.474026,143456.71+022826.4,218.73629760742200,2.4740259647369400,2.0423998832702600,4,0,1,-26.971976706535000,0,0,0.0,-27.007144232180000,-1.0,46.06441139399730,46.1640186206217,0.0021883656021751900
SDSSJ143642.08+021957.1,219.175344,2.332537,143642.08+021957.1,219.1753387451170,2.3325369358062700,2.009200096130370,1048580,0,1,-26.909726915924300,0,0,0.0,-27.036838103188600,-1.0,45.9718768266548,46.2535862968851,0.01890331647795810
SDSSJ143827.65+021505.5,219.615235,2.251532,143827.65+021505.5,219.615234375,2.2515320777893100,1.6806999444961500,1048580,0,1,-27.180531515672900,0,0,0.0,-26.724179799020600,-1.0,46.18076141811040,46.33686518933420,0.002265636734990570
SDSSJ145426.63+021358.4,223.610991,2.232895,145426.63+021358.4,223.61099243164100,2.2328948974609400,1.832800030708310,1048580,0,1,-26.55863229771180,0,0,0.0,-27.021861743641000,-1.0,45.95725950143080,46.02033787336400,0.005163205564844920
SDSSJ145734.89+025041.7,224.395401,2.844933,145734.89+025041.7,224.39540100097700,2.844933032989500,1.7372000217437700,4,0,1,-26.477323747571500,0,0,0.0,-27.053255662801000,-1.0,45.854237438295400,45.98874702915960,1.18814104763531E-04
SDSSJ145722.02+025342.5,224.341789,2.895144,145722.02+025342.5,224.34178161621100,2.895143985748290,1.9255000352859500,4,0,1,-27.124156225524600,0,0,0.0,-26.845453313609300,-1.0,46.12582216848240,46.32272844489480,0.02654776250014450
SDSSJ150236.09+024213.0,225.650396,2.703623,150236.09+024213.0,225.650390625,2.703623056411740,1.8828999996185300,4,0,1,-26.85403302649380,0,0,0.0,-27.064248714327600,-1.0,45.88932175600240,46.12408690663970,0.019329528207758400
SDSSJ150857.62+020428.0,227.240099,2.074463,150857.62+020428.0,227.24009704589800,2.074462890625,1.7661999464035000,4,0,1,-26.91875649310170,0,0,0.0,-26.84210352506130,-1.0,46.0642478865477,46.23825962111470,0.007041173268083210
SDSSJ150931.32+024434.0,227.380533,2.742779,150931.32+024434.0,227.3805389404300,2.742779016494750,2.0439999103546100,1048580,0,1,-28.10174834629040,0,0,0.0,-26.519198163679800,-1.0,46.518420913558400,46.72676743901250,0.021361130567267100
SDSSJ151046.13+015120.1,227.692243,1.855588,151046.13+015120.1,227.69224548339800,1.8555879592895500,1.736799955368040,1048580,0,1,-27.47449471150900,0,0,0.0,-26.60320095976330,-1.0,46.31257121151270,46.48008839792800,0.008936748086537870
SDSSJ073844.52+313928.4,114.68554,31.657909,073844.52+313928.4,114.68553924560500,31.657909393310500,1.8738000392913800,1,0,1,-26.781508973077200,1,0,0.0,-27.012806297682100,-1.0,46.08969023939030,45.42798921448290,0.0027108616295960500
SDSSJ073559.77+315507.3,113.999076,31.918698,073559.77+315507.3,113.99907684326200,31.918697357177700,1.996500015258790,34603008,0,0,-26.24794605789930,0,0,0.0,-27.26452491299640,-1.0,45.735469787366600,45.98889083881750,0.003463365846450720
SDSSJ073453.77+322624.1,113.724061,32.440039,073453.77+322624.1,113.72406005859400,32.440040588378900,1.9661999940872200,1048580,0,1,-27.850662299270000,0,0,0.0,-26.61650550203590,-1.0,46.406511105170100,46.5413086008894,0.006393606462521910
SDSSJ074017.60+332457.4,115.073361,33.415964,074017.60+332457.4,115.0733642578130,33.41596221923830,2.0143001079559300,34603008,0,0,-26.373794710616100,0,0,0.0,-27.287739185386900,-1.0,45.69339207348110,45.86368047207320,0.011701708710199400
SDSSJ074050.82+331800.1,115.211752,33.300029,074050.82+331800.1,115.21175384521500,33.30002975463870,1.8918999433517500,34603008,0,0,-26.009626701118500,0,0,0.0,-27.351252406450000,-1.0,45.62665098789140,45.81991194885260,0.006181101348606360
SDSSJ074225.35+325233.5,115.605641,32.876,074225.35+325233.5,115.60564422607400,32.875999450683600,1.874400019645690,5,0,1,-26.74715022967830,0,0,0.0,-27.138271114319100,-1.0,45.780145670724800,46.00266969079480,0.009952323465710170
SDSSJ074553.16+334420.4,116.471534,33.739001,074553.16+334420.4,116.4715347290040,33.7390022277832,2.0255000591278100,1048580,0,1,-26.664519373319800,0,0,0.0,-27.062975120964600,-1.0,45.99588617762610,46.178004556225500,0.0049294466109031200
SDSSJ074523.33+344205.2,116.347233,34.701456,074523.33+344205.2,116.34723663330100,34.701454162597700,1.7894999980926500,34603008,0,0,-26.164538181390600,0,0,0.0,-27.17801773532430,-1.0,45.77716416064690,46.02446006753250,0.012624907685416500
SDSSJ074351.96+334957.5,115.966513,33.832639,074351.96+334957.5,115.96651458740200,33.832637786865200,1.841599941253660,4,0,1,-26.959139182388600,0,0,0.0,-26.89778525785660,-1.0,46.04962885469320,46.32660523066440,0.006450343098515160
SDSSJ074134.59+342806.2,115.394145,34.468411,074134.59+342806.2,115.3941421508790,34.46841049194340,1.7152999639511100,34603008,0,0,-26.047429309986500,0,0,0.0,-27.19573921758140,-1.0,45.71663656515580,45.93176647660230,0.008651668614576770
SDSSJ074230.31+340639.9,115.626321,34.111093,074230.31+340639.9,115.6263198852540,34.11109161376950,1.6979999542236300,34603008,0,0,-25.58406937994830,0,0,0.0,-27.344485472630500,-1.0,45.534561134045800,45.74482587423140,0.005995359530143760
SDSSJ074414.56+353750.4,116.060685,35.630687,074414.56+353750.4,116.06068420410200,35.63068771362310,1.9358999729156500,4,0,1,-26.921180159647300,0,0,0.0,-26.928166349324500,-1.0,46.15843927276410,46.01024621428880,0.0034674823278375500
SDSSJ074834.08+354434.0,117.142021,35.742792,074834.08+354434.0,117.14202117919900,35.74279022216800,1.6819000244140600,4,0,1,-26.744012754888300,0,0,0.0,-26.968397771342600,-1.0,46.02537629496570,45.82108018247590,0.006421578079220940
SDSSJ074942.01+362741.1,117.425065,36.461433,074942.01+362741.1,117.42506408691400,36.46143341064450,1.6576999425888100,1048580,0,1,-26.477304304851400,1,0,0.0,-27.047985754569600,-1.0,45.849709020799800,46.07841139871760,0.0030289403576134500
SDSSJ075019.54+363002.8,117.581445,36.500793,075019.54+363002.8,117.5814437866210,36.50079345703130,2.0332999229431200,3145748,0,1,-27.168598167392800,0,1,122.05810645670000,-26.947620331438000,1081.8995986936100,46.13606312378490,46.19421441093920,0.003877703027010090
SDSSJ075034.89+374440.8,117.645412,37.744677,075034.89+374440.8,117.6454086303710,37.74467849731450,1.6929999589920000,1048580,0,1,-26.558755338545100,0,0,0.0,-27.0003979772255,-1.0,45.91026049265240,46.13887142938350,0.011003067881262600
SDSSJ075127.14+373105.8,117.863097,37.518283,075127.14+373105.8,117.86309814453100,37.51828384399410,1.757200002670290,1048580,0,1,-26.8689737070007,0,0,0.0,-26.92282048921030,-1.0,46.01345376178350,46.221579456583300,0.004462284495346600
SDSSJ075408.40+372438.8,118.535013,37.410795,075408.40+372438.8,118.5350112915040,37.41079330444340,1.731600046157840,1048581,0,1,-26.811721664938100,0,0,0.0,-27.004332918352700,-1.0,45.95336889399890,46.017340499113700,0.007818318826817710
SDSSJ080120.86+380907.2,120.336922,38.152023,080120.86+380907.2,120.33692169189500,38.15202331542970,1.7719000577926600,1048580,0,1,-26.693093878504700,0,0,0.0,-27.086710789418700,-1.0,45.856651756604900,45.93782918045360,0.0014318704024288800
SDSSJ080335.60+383639.0,120.89837,38.610839,080335.60+383639.0,120.89836883544900,38.61083984375,2.077399969100950,4,0,1,-27.209824023865300,0,0,0.0,-26.93227882136940,-1.0,46.131071216189000,46.232647464107500,0.00446745754159284
SDSSJ075610.51+385209.4,119.043798,38.869284,075610.51+385209.4,119.0438003540040,38.869285583496100,1.7604999542236300,5,0,1,-26.58659522203990,0,0,0.0,-27.011217461569700,-1.0,45.918668535422100,46.11884759792360,0.00871953959218678
SDSSJ075507.90+384526.0,118.782937,38.757246,075507.90+384526.0,118.7829360961910,38.75724411010740,1.8041000366210900,4,0,1,-26.29310316208000,0,0,0.0,-27.14448288147490,-1.0,45.783523715658300,46.089810778935500,0.007261325459311580
SDSSJ075556.42+382813.2,118.985116,38.470349,075556.42+382813.2,118.98511505127000,38.4703483581543,1.7446000576019300,4,0,1,-26.803213211864400,0,0,0.0,-26.965819439212000,-1.0,45.970634731387300,46.18436644789700,0.003534060651811590
SDSSJ075546.18+391256.7,118.942425,39.215778,075546.18+391256.7,118.94242858886700,39.21577835083010,1.6919000148773200,1048580,0,1,-27.39974852256080,0,0,0.0,-26.6219697270263,-1.0,46.25523523314100,46.53045517644230,0.010089336083973200
SDSSJ080010.93+395234.3,120.045572,39.876222,080010.93+395234.3,120.04557037353500,39.876220703125,1.8808000087738000,4,0,1,-27.068113877986100,0,0,0.0,-26.897715617391500,-1.0,46.108646440615400,46.25016025709120,0.0064798880693605500
SDSSJ080040.77+391700.4,120.169914,39.28345,080040.77+391700.4,120.16991424560500,39.283451080322300,1.7649999856948900,1048580,0,1,-27.934084134831600,0,0,0.0,-26.44745343963740,-1.0,46.468397931480800,46.72051671078790,0.003948915884297960
SDSSJ080145.63+391314.9,120.440133,39.220812,080145.63+391314.9,120.44013214111300,39.2208137512207,1.9589999914169300,1048580,0,1,-27.62761123848460,0,0,0.0,-26.724942619575600,-1.0,46.302345582692200,46.402173163071600,0.00674413749358596
SDSSJ081340.90+410048.9,123.420435,41.013588,081340.90+410048.9,123.4204330444340,41.013587951660200,1.7206000089645400,4,0,1,-27.39190312376840,0,0,0.0,-26.67175139010760,-1.0,46.259292486098900,45.99281423394670,0.005314939179106120
SDSSJ081054.97+431123.0,122.729064,43.189728,081054.97+431123.0,122.72906494140600,43.189727783203100,1.9079999923706100,4,0,1,-27.025851069710300,0,0,0.0,-26.925544525377400,-1.0,46.052190879890000,46.31286711038120,0.002591265551213170
SDSSJ081015.63+424855.6,122.565154,42.815461,081015.63+424855.6,122.56515502929700,42.815460205078100,1.6675000190734900,1048580,0,1,-26.837415668216500,0,0,0.0,-26.83805576971580,-1.0,46.0709102822044,46.22631265433840,0.0039468575643816800
SDSSJ081038.17+421820.9,122.659081,42.305819,081038.17+421820.9,122.6590805053710,42.30582046508790,1.9931000471115100,1048580,0,1,-26.92630244110710,0,0,0.0,-27.048311454189700,-1.0,45.98111789210260,46.2212326399545,0.0054362370190773600
SDSSJ081157.72+422001.7,122.990507,42.333832,081157.72+422001.7,122.99050903320300,42.333831787109400,1.6996999979019200,4,0,1,-26.415962319289800,0,0,0.0,-27.049267669456300,-1.0,45.851827600932900,46.19038782519540,0.005464851540166290
SDSSJ082614.45+450919.3,126.56023,45.155371,082614.45+450919.3,126.56022644043000,45.155372619628900,1.8040000200271600,4,0,1,-26.684094841609300,0,0,0.0,-27.048524701481300,-1.0,45.879945512702000,46.118362430664300,0.010754369024235700
SDSSJ082303.42+443616.3,125.764251,44.604548,082303.42+443616.3,125.76425170898400,44.604549407959000,1.6993999481201200,1048580,0,1,-26.321085585155600,0,0,0.0,-27.106731159296500,-1.0,45.76743245269760,45.99675705240730,0.005384554453178400
SDSSJ082158.90+453536.3,125.495456,45.593422,082158.90+453536.3,125.49545288085900,45.593421936035200,1.6783000230789200,1048580,0,1,-26.59185597261990,0,0,0.0,-26.962421494838900,-1.0,45.91061613477240,46.16364809506480,0.00786074860226857
SDSSJ082238.96+452329.3,125.662349,45.391492,082238.96+452329.3,125.66234588623000,45.3914909362793,1.947700023651120,34603008,0,0,-26.33903109306660,0,0,0.0,-27.265574925227000,-1.0,45.76150085101040,45.85019779673160,0.008754024689661060
SDSSJ082448.12+455043.6,126.20052,45.84547,082448.12+455043.6,126.20052337646500,45.8454704284668,1.7274999618530300,34603008,0,0,-25.886676998766400,0,0,0.0,-27.28771767770640,-1.0,45.63351170315260,45.8808579720661,0.008606663363131880
SDSSJ082521.94+453705.0,126.341439,45.618072,082521.94+453705.0,126.34143829345700,45.618072509765600,1.9112999439239500,36700160,0,0,-26.149567310269000,0,1,74.49742137970570,-27.31322923883000,1532.394128805860,45.675230668756500,45.81699933635540,0.002555943713128080
SDSSJ082534.84+451653.1,126.395207,45.28142,082534.84+451653.1,126.39521026611300,45.28142166137700,1.8040000200271600,4,0,1,-26.404865580628200,0,0,0.0,-27.11763587100680,-1.0,45.83927647464290,45.95984366582250,0.010208730720080200
SDSSJ082930.35+460110.5,127.376486,46.019604,082930.35+460110.5,127.3764877319340,46.01960372924810,1.8703999519348100,34603008,0,0,-26.011013844175300,1,0,0.0,-27.332189217245800,-1.0,45.6600355219489,45.917405470825900,0.00443799223211036
SDSSJ083146.00+454409.5,127.941673,45.735984,083146.00+454409.5,127.9416732788090,45.735984802246100,1.7582000494003300,1048580,0,1,-26.6589378517474,0,0,0.0,-26.967792221690600,-1.0,45.949581986793800,46.24233322843500,0.002971837596088290
SDSSJ083257.65+453202.8,128.240211,45.534135,083257.65+453202.8,128.24020385742200,45.53413391113280,1.7559000253677400,4,0,1,-26.89947654321460,0,0,0.0,-26.835102316792600,-1.0,46.105020662648800,46.28538872057210,0.0184333621148036
SDSSJ082804.61+453512.2,127.01924,45.58673,082804.61+453512.2,127.01924133300800,45.58673095703130,1.6591999530792200,4,0,1,-26.44361201415250,0,0,0.0,-27.02625019100720,-1.0,45.83995293676230,45.92883195702290,0.00481131445785552
SDSSJ082619.08+461027.9,126.579525,46.174437,082619.08+461027.9,126.57952880859400,46.1744384765625,1.717900037765500,3145748,0,1,-26.50498724185810,0,1,21.186730784581100,-27.080372291677400,254.9389776096770,45.842852938832800,45.728196131467800,0.010881106274281600
SDSSJ082910.24+470516.4,127.292706,47.087896,082910.24+470516.4,127.29270935058600,47.087894439697300,1.983199954032900,4,0,1,-27.095183286626600,0,0,0.0,-27.006395271381100,-1.0,45.9990217545231,46.21156613246000,0.009949960767511870
SDSSJ082946.70+464506.2,127.444584,46.751727,082946.70+464506.2,127.44458770752000,46.75172805786130,1.732800006866460,1048580,0,1,-26.90392161414210,0,0,0.0,-26.90310279598,-1.0,46.01070395885730,46.20258287764670,0.009906170382407800
SDSSJ083422.22+471552.1,128.592605,47.264491,083422.22+471552.1,128.5926055908200,47.26449203491210,1.8061000108718900,1048581,0,1,-26.287611274483500,0,0,0.0,-27.214437787536100,-1.0,45.70093294637300,45.88063846574170,0.003995506307132250
SDSSJ083649.56+484154.1,129.206525,48.698365,083649.56+484154.1,129.20652770996100,48.6983642578125,1.710800051689150,134224900,0,1,-27.21898818051370,0,0,0.0,-26.795414647898200,-1.0,46.0840573828429,46.213589977870700,0.006971429557540380
SDSSJ083856.77+490037.7,129.736583,49.01048,083856.77+490037.7,129.73658752441400,49.01047897338870,1.8478000164032000,1048580,0,1,-26.50786633335840,0,0,0.0,-27.224914485152300,-1.0,45.75109119469490,45.788310145145100,0.01130475981351270
SDSSJ083731.88+481013.3,129.382867,48.170362,083731.88+481013.3,129.38287353515600,48.17036056518560,1.7954000234603900,3145748,0,1,-26.266163473722400,0,1,67.31031773374890,-27.21888484616770,1114.2085501146700,45.67012263808140,45.959796156740500,0.016518650058072200
SDSSJ084037.90+481216.0,130.157949,48.204451,084037.90+481216.0,130.15794372558600,48.20445251464840,1.9767999649047900,4,0,1,-26.758512505557300,0,0,0.0,-27.141453723392500,-1.0,45.85178831478750,46.05089335452510,0.01377969392457210
SDSSJ084546.73+481316.4,131.444731,48.221227,084546.73+481316.4,131.44473266601600,48.22122573852540,2.0585999488830600,1048580,0,1,-27.518408593085700,0,0,0.0,-26.814669260881700,-1.0,46.16947952971940,46.494522510473400,0.006049074940368270
SDSSJ090100.14+500703.4,135.250586,50.117616,090100.14+500703.4,135.25057983398400,50.11761474609380,1.7648999691009500,1048580,0,1,-26.774645905544700,0,0,0.0,-27.004920972203500,-1.0,45.94835353643720,46.169077891200500,0.014932100891858600
SDSSJ085913.98+501409.0,134.808289,50.235859,085913.98+501409.0,134.80828857421900,50.23585891723630,1.9291000366210900,4,0,1,-26.71540186556330,0,0,0.0,-27.0694331766503,-1.0,45.96279069011370,46.14775690951760,0.0010247041457652400
SDSSJ085422.94+494042.1,133.595603,49.67837,085422.94+494042.1,133.59559631347700,49.67837142944340,1.93149995803833,4,0,1,-27.976941879993800,0,0,0.0,-26.55668205519050,-1.0,46.45291065558870,46.71560683538550,0.016404169296728000
SDSSJ090458.50+504805.8,136.24378,50.801623,090458.50+504805.8,136.2437744140630,50.8016242980957,1.8078999519348100,4,0,1,-26.66658649524180,0,0,0.0,-26.983841848602400,-1.0,45.984111603139300,46.096681005119900,0.013541192326781800
SDSSJ090107.10+510801.4,135.279593,51.133726,090107.10+510801.4,135.2795867919920,51.133724212646500,1.7105000019073500,1048581,0,1,-26.590361574357400,0,0,0.0,-26.990753217704000,-1.0,45.91437809837790,46.225020954122900,0.015429678179379600
